timestamp,flow,single_pressure,temperature,gas_consumption,gas_consumption_delta
2025-02-14T01:30:00Z,0,2212,16.722,25107,0
2025-02-14T01:31:00Z,0,2211,null,null,null
2025-02-14T01:32:00Z,0,2211,16.722,25107,0
2025-02-14T01:33:00Z,0,2212,null,null,null
2025-02-14T01:34:00Z,0,2214,16.722,25107,0
2025-02-14T01:35:00Z,0,2212,null,null,null
2025-02-14T01:36:00Z,0,2213,16.722,25107,0
2025-02-14T01:37:00Z,0,2212,null,null,null
2025-02-14T01:38:00Z,0,2211,16.722,25107,0
2025-02-14T01:39:00Z,0,2213,null,null,null
2025-02-14T01:40:00Z,0,2211,16.722,25107,0
2025-02-14T01:41:00Z,0,2211,null,null,null
2025-02-14T01:42:00Z,0,2212,16.722,25107,0
2025-02-14T01:43:00Z,0,2212,null,null,null
2025-02-14T01:44:00Z,0,2212,16.722,25107,0
2025-02-14T01:45:00Z,0,2212,null,null,null
2025-02-14T01:46:00Z,0,2212,16.722,25107,0
2025-02-14T01:47:00Z,0,2211,null,null,null
2025-02-14T01:48:00Z,0,2212,16.722,25107,0
2025-02-14T01:49:00Z,0,2211,null,null,null
2025-02-14T01:50:00Z,0,2212,16.722,25107,0
2025-02-14T01:51:00Z,0,2210,null,null,null
2025-02-14T01:52:00Z,0,2211,16.722,25107,0
2025-02-14T01:53:00Z,0,2210,null,null,null
2025-02-14T01:54:00Z,0,2210,17.137,25107,0
2025-02-14T01:55:00Z,0,2209,null,null,null
2025-02-14T01:56:00Z,0,2209,17.137,25107,0
2025-02-14T01:57:00Z,0,2207,null,null,null
2025-02-14T01:58:00Z,0,2207,17.137,25107,0
2025-02-14T01:59:00Z,0,2205,null,null,null
2025-02-14T02:00:00Z,0,2206,17.137,25107,0
2025-02-14T02:01:00Z,0,2204,null,null,null
2025-02-14T02:02:00Z,0,2205,17.552,25107,0
2025-02-14T02:04:00Z,0,2202,18.382,25107,null
2025-02-14T02:05:00Z,0,2196,null,null,null
2025-02-14T02:06:00Z,0,2199,18.382,25107,0
2025-02-14T02:07:00Z,0,2194,null,null,null
2025-02-14T02:08:00Z,0,2194,19.212,25107,0
2025-02-14T02:09:00Z,0,2187,null,null,null
2025-02-14T02:10:00Z,0,2190,19.627,25107,0
2025-02-14T02:11:00Z,0,2179,null,null,null
2025-02-14T02:12:00Z,0,2186,19.627,25107,0
2025-02-14T02:13:00Z,0,2177,null,null,null
2025-02-14T02:14:00Z,0,2179,20.041,25107,0
2025-02-14T02:15:00Z,0,2172,null,null,null
2025-02-14T02:16:00Z,0,2177,20.871,25107,0
2025-02-14T02:17:00Z,0,2160,null,null,null
2025-02-14T02:18:00Z,0,2167,21.701,25107,0
2025-02-14T02:19:00Z,0,2150,null,null,null
2025-02-14T02:20:00Z,0,2157,22.531,25107,0
2025-02-14T02:21:00Z,0,2141,null,null,null
2025-02-14T02:22:00Z,0,2147,23.776,25107,0
2025-02-14T02:23:00Z,0,2127,null,null,null
2025-02-14T02:24:00Z,0,2131,25.021,25107,0
2025-02-14T02:25:00Z,0,2114,null,null,null
2025-02-14T02:26:00Z,0,2118,25.851,25107,0
2025-02-14T02:27:00Z,0,2103,null,null,null
2025-02-14T02:28:00Z,0,2110,27.095,25107,0
2025-02-14T02:29:00Z,0,2094,null,null,null
2025-02-14T02:30:00Z,0,2099,28.34,25107,0
2025-02-14T02:31:00Z,0,2084,null,null,null
2025-02-14T02:32:00Z,0,2090,29.17,25107,0
2025-02-14T02:33:00Z,0,2069,null,null,null
2025-02-14T02:34:00Z,0,2076,30.415,25107,0
2025-02-14T02:35:00Z,0,2061,null,null,null
2025-02-14T02:36:00Z,0,2068,31.245,25107,0
2025-02-14T02:37:00Z,0,2052,null,null,null
2025-02-14T02:38:00Z,0,2056,32.075,25107,0
2025-02-14T02:39:00Z,0,2039,null,null,null
2025-02-14T02:40:00Z,0,2046,33.32,25107,0
2025-02-14T02:41:00Z,0,2029,null,null,null
2025-02-14T02:42:00Z,0,2035,34.149,25107,0
2025-02-14T02:43:00Z,0,2019,null,null,null
2025-02-14T02:44:00Z,0,2026,34.564,25107,0
2025-02-14T02:45:00Z,0,2010,null,null,null
2025-02-14T02:46:00Z,0,2016,35.394,25107,0
2025-02-14T02:47:00Z,0,2002,null,null,null
2025-02-14T02:48:00Z,0,2005,36.639,25107,0
2025-02-14T02:49:00Z,0,1992,null,null,null
2025-02-14T02:50:00Z,0,1998,37.054,25107,0
2025-02-14T02:51:00Z,0,1987,null,null,null
2025-02-14T02:52:00Z,0,1991,37.469,25107,0
2025-02-14T02:53:00Z,0,1976,null,null,null
2025-02-14T02:54:00Z,0,1982,38.714,25107,0
2025-02-14T02:55:00Z,0,1970,null,null,null
2025-02-14T02:56:00Z,0,1972,39.129,25107,0
2025-02-14T02:57:00Z,0,1964,null,null,null
2025-02-14T02:58:00Z,0,1965,39.544,25107,0
2025-02-14T02:59:00Z,0,1956,null,null,null
2025-02-14T03:00:00Z,0,1958,39.959,25107,0
2025-02-14T03:01:00Z,0,1946,null,null,null
2025-02-14T03:02:00Z,0,1951,40.788,25107,0
2025-02-14T03:03:00Z,0,1938,null,null,null
2025-02-14T03:04:00Z,0,1943,42.033,25107,0
2025-02-14T03:05:00Z,0,1935,null,null,null
2025-02-14T03:06:00Z,0,1938,42.033,25107,0
2025-02-14T03:07:00Z,0,1928,null,null,null
2025-02-14T03:08:00Z,0,1930,42.863,25107,0
2025-02-14T03:09:00Z,0,1921,null,null,null
2025-02-14T03:10:00Z,0,1925,43.278,25107,0
2025-02-14T03:11:00Z,0,1918,null,null,null
2025-02-14T03:12:00Z,0,1922,43.693,25107,0
2025-02-14T03:13:00Z,0,1917,null,null,null
2025-02-14T03:14:00Z,0,1917,43.693,25107,0
2025-02-14T03:15:00Z,0,1911,null,null,null
2025-02-14T03:16:00Z,0,1914,44.108,25107,0
2025-02-14T03:17:00Z,0,1905,null,null,null
2025-02-14T03:18:00Z,0,1909,44.523,25107,0
2025-02-14T03:19:00Z,0,1905,null,null,null
2025-02-14T03:20:00Z,0,1905,44.523,25107,0
2025-02-14T03:21:00Z,0,1900,null,null,null
2025-02-14T03:22:00Z,0,1903,44.938,25107,0
2025-02-14T03:23:00Z,0,1894,null,null,null
2025-02-14T03:24:00Z,0,1900,45.353,25107,0
2025-02-14T03:25:00Z,0,1892,null,null,null
2025-02-14T03:26:00Z,0,1892,45.353,25107,0
2025-02-14T03:27:00Z,0,1885,null,null,null
2025-02-14T03:28:00Z,0,1888,45.768,25107,0
2025-02-14T03:29:00Z,0,1883,null,null,null
2025-02-14T03:30:00Z,0,1885,46.183,25107,0
2025-02-14T03:31:00Z,0,1876,null,null,null
2025-02-14T03:32:00Z,0,1880,46.598,25107,0
2025-02-14T03:33:00Z,0,1640,null,null,null
2025-02-14T03:34:00Z,0,1868,46.598,25107,0
2025-02-14T03:35:00Z,0,1146,null,null,null
2025-02-14T03:36:00Z,0,1367,47.842,25107,0
2025-02-14T03:37:00Z,0,812,null,null,null
2025-02-14T03:38:00Z,0,968,47.842,25107,0
2025-02-14T03:39:00Z,0,570,null,null,null
2025-02-14T03:40:00Z,0,679,48.257,25107,0
2025-02-14T03:41:00Z,0,397,null,null,null
2025-02-14T03:42:00Z,0,476,48.257,25107,0
2025-02-14T03:43:00Z,0,280,null,null,null
2025-02-14T03:44:00Z,0,329,48.672,25107,0
2025-02-14T03:45:00Z,0,215,null,null,null
2025-02-14T03:46:00Z,0,245,48.672,25107,0
2025-02-14T03:47:00Z,0,166,null,null,null
2025-02-14T03:48:00Z,0,186,48.672,25107,0
2025-02-14T03:49:00Z,0,134,null,null,null
2025-02-14T03:50:00Z,0,149,48.672,25107,0
2025-02-14T03:51:00Z,0,119,null,null,null
2025-02-14T03:52:00Z,0,126,49.087,25107,0
2025-02-14T03:53:00Z,0,97,null,null,null
2025-02-14T03:54:00Z,0,117,49.087,25107,0
2025-02-14T03:55:00Z,0,0,null,null,null
2025-02-14T03:56:00Z,1,74,49.087,25107,0
2025-02-14T03:57:00Z,0,0,null,null,null
2025-02-14T03:58:00Z,0,0,49.087,25107,0
2025-02-14T03:59:00Z,0,0,null,null,null
2025-02-14T04:00:00Z,0,0,49.502,25107,0
2025-02-14T04:01:00Z,0,0,null,null,null
2025-02-14T04:02:00Z,0,0,49.502,25107,0
2025-02-14T04:03:00Z,0,0,null,null,null
2025-02-14T04:04:00Z,0,0,50.332,25107,0
2025-02-14T04:05:00Z,0,0,null,null,null
2025-02-14T04:06:00Z,0,0,50.332,25107,0
2025-02-14T04:07:00Z,0,0,null,null,null
2025-02-14T04:08:00Z,0,0,50.332,25107,0
2025-02-14T04:10:00Z,0,0,50.747,25107,null
2025-02-14T04:11:00Z,0,0,null,null,null
2025-02-14T04:12:00Z,0,0,49.917,25107,0
2025-02-14T04:13:00Z,0,0,null,null,null
2025-02-14T04:14:00Z,0,0,50.332,25107,0
2025-02-14T04:15:00Z,0,1823,null,null,null
2025-02-14T04:16:00Z,18,1526,50.332,25107,0
2025-02-14T04:17:00Z,0,1819,null,null,null
2025-02-14T04:18:00Z,0,1819,49.917,25107,0
2025-02-14T04:19:00Z,0,1820,null,null,null
2025-02-14T04:20:00Z,0,1819,49.917,25107,0
2025-02-14T04:21:00Z,0,1819,null,null,null
2025-02-14T04:22:00Z,0,1818,49.917,25107,0
2025-02-14T04:23:00Z,1,1818,null,null,null
2025-02-14T04:24:00Z,0,1817,49.917,25107,0
2025-02-14T04:25:00Z,0,1820,null,null,null
2025-02-14T04:26:00Z,0,1818,49.917,25107,0
2025-02-14T04:27:00Z,0,1818,null,null,null
2025-02-14T04:28:00Z,0,1817,49.917,25107,0
2025-02-14T04:29:00Z,0,1816,null,null,null
2025-02-14T04:30:00Z,0,1819,49.917,25107,0
2025-02-14T04:31:00Z,0,1820,null,null,null
2025-02-14T04:32:00Z,0,1815,49.917,25107,0
2025-02-14T04:33:00Z,0,1817,null,null,null
2025-02-14T04:34:00Z,0,1818,49.917,25107,0
2025-02-14T04:35:00Z,0,1814,null,null,null
2025-02-14T04:36:00Z,0,1814,49.917,25107,0
2025-02-14T04:37:00Z,1,1808,null,null,null
2025-02-14T04:38:00Z,0,1815,49.502,25107,0
2025-02-14T04:39:00Z,0,1815,null,null,null
2025-02-14T04:40:00Z,0,1802,49.502,25107,0
2025-02-14T04:41:00Z,0,1819,null,null,null
2025-02-14T04:42:00Z,0,1817,49.087,25107,0
2025-02-14T04:43:00Z,0,1820,null,null,null
2025-02-14T04:44:00Z,0,1817,49.087,25107,0
2025-02-14T04:45:00Z,0,1822,null,null,null
2025-02-14T04:46:00Z,0,1822,49.087,25107,0
2025-02-14T04:47:00Z,0,1809,null,null,null
2025-02-14T04:48:00Z,0,1825,48.672,25107,0
2025-02-14T04:49:00Z,0,1824,null,null,null
2025-02-14T04:50:00Z,0,1819,48.672,25107,0
2025-02-14T04:51:00Z,0,1825,null,null,null
2025-02-14T04:52:00Z,0,1824,48.257,25107,0
2025-02-14T04:53:00Z,0,1828,null,null,null
2025-02-14T04:54:00Z,0,1826,48.257,25107,0
2025-02-14T04:55:00Z,0,1828,null,null,null
2025-02-14T04:56:00Z,0,1828,48.257,25107,0
2025-02-14T04:57:00Z,0,1814,null,null,null
2025-02-14T04:58:00Z,0,1827,47.842,25107,0
2025-02-14T04:59:00Z,0,1829,null,null,null
2025-02-14T05:00:00Z,0,1816,47.842,25107,0
2025-02-14T05:01:00Z,0,1825,null,null,null
2025-02-14T05:02:00Z,0,1828,47.012,25107,0
2025-02-14T05:03:00Z,0,1820,null,null,null
2025-02-14T05:04:00Z,0,1828,47.842,25107,0
2025-02-14T05:04:00Z,0,1828,47.842,25107,null
2025-02-14T05:05:00Z,0,1830,null,null,null
2025-02-14T05:06:00Z,0,1830,47.012,25107,0
2025-02-14T05:06:00Z,0,1830,47.012,25107,null
2025-02-14T05:07:00Z,0,1834,null,null,null
2025-02-14T05:08:00Z,0,1830,46.598,25107,0
2025-02-14T05:08:00Z,0,1830,46.598,25107,null
2025-02-14T05:09:00Z,0,1835,null,null,null
2025-02-14T05:10:00Z,0,1833,46.183,25107,0
2025-02-14T05:10:00Z,0,1833,46.183,25107,null
2025-02-14T05:11:00Z,0,1838,null,null,null
2025-02-14T05:12:00Z,0,1837,45.768,25107,0
2025-02-14T05:12:00Z,0,1837,45.768,25107,null
2025-02-14T05:13:00Z,0,1842,null,null,null
2025-02-14T05:14:00Z,0,1838,45.768,25107,0
2025-02-14T05:14:00Z,0,1838,45.768,25107,null
2025-02-14T05:15:00Z,0,1846,null,null,null
2025-02-14T05:16:00Z,0,1841,45.768,25107,0
2025-02-14T05:16:00Z,0,1841,45.768,25107,null
2025-02-14T05:17:00Z,0,1898,null,null,null
2025-02-14T05:18:00Z,0,1868,45.768,25107,0
2025-02-14T05:18:00Z,0,1868,45.768,25107,null
2025-02-14T05:19:00Z,0,1903,null,null,null
2025-02-14T05:20:00Z,0,1895,45.353,25107,0
2025-02-14T05:20:00Z,0,1895,45.353,25107,null
2025-02-14T05:21:00Z,0,1863,null,null,null
2025-02-14T05:22:00Z,0,1900,45.353,25107,0
2025-02-14T05:22:00Z,0,1900,45.353,25107,null
2025-02-14T05:23:00Z,0,1773,null,null,null
2025-02-14T05:24:00Z,0,1816,45.353,25107,0
2025-02-14T05:24:00Z,0,1816,45.353,25107,null
2025-02-14T05:25:00Z,9,1909,null,null,null
2025-02-14T05:26:00Z,0,1744,44.938,25108,1
2025-02-14T05:26:00Z,0,1744,44.938,25108,null
2025-02-14T05:27:00Z,3,1893,null,null,null
2025-02-14T05:28:00Z,8,1968,44.938,25108,0
2025-02-14T05:28:00Z,8,1968,44.938,25108,null
2025-02-14T05:29:00Z,0,1863,null,null,null
2025-02-14T05:30:00Z,2,1901,44.938,25108,0
2025-02-14T05:30:00Z,2,1901,44.938,25108,null
2025-02-14T05:31:00Z,731,1629,null,null,null
2025-02-14T05:32:00Z,342,1823,44.938,25131,23
2025-02-14T05:32:00Z,342,1823,44.938,25131,null
2025-02-14T05:33:00Z,674,1360,null,null,null
2025-02-14T05:34:00Z,702,1474,44.523,25153,22
2025-02-14T05:34:00Z,702,1474,44.523,25153,null
2025-02-14T05:35:00Z,625,1162,null,null,null
2025-02-14T05:36:00Z,650,1257,44.523,25174,21
2025-02-14T05:36:00Z,650,1257,44.523,25174,null
2025-02-14T05:37:00Z,585,1014,null,null,null
2025-02-14T05:38:00Z,605,1086,44.523,25194,20
2025-02-14T05:38:00Z,605,1086,44.523,25194,null
2025-02-14T05:39:00Z,549,881,null,null,null
2025-02-14T05:40:00Z,566,943,44.523,25212,18
2025-02-14T05:40:00Z,566,943,44.523,25212,null
2025-02-14T05:41:00Z,0,871,null,null,null
2025-02-14T05:42:00Z,324,838,44.108,25214,2
2025-02-14T05:42:00Z,324,838,44.108,25214,null
2025-02-14T05:43:00Z,0,935,null,null,null
2025-02-14T05:44:00Z,0,900,44.108,25214,0
2025-02-14T05:44:00Z,0,900,44.108,25214,null
2025-02-14T05:45:00Z,0,1012,null,null,null
2025-02-14T05:46:00Z,0,974,44.108,25214,0
2025-02-14T05:46:00Z,0,974,44.108,25214,null
2025-02-14T05:47:00Z,0,1082,null,null,null
2025-02-14T05:48:00Z,0,1049,44.108,25214,0
2025-02-14T05:48:00Z,0,1049,44.108,25214,null
2025-02-14T05:49:00Z,0,1081,null,null,null
2025-02-14T05:50:00Z,0,1082,44.108,25214,0
2025-02-14T05:50:00Z,0,1082,44.108,25214,null
2025-02-14T05:51:00Z,0,1065,null,null,null
2025-02-14T05:52:00Z,0,1082,43.693,25214,0
2025-02-14T05:52:00Z,0,1082,43.693,25214,null
2025-02-14T05:53:00Z,0,1090,null,null,null
2025-02-14T05:54:00Z,0,1076,43.278,25214,0
2025-02-14T05:54:00Z,0,1076,43.278,25214,null
2025-02-14T05:55:00Z,0,1135,null,null,null
2025-02-14T05:56:00Z,0,1114,42.863,25214,0
2025-02-14T05:56:00Z,0,1114,42.863,25214,null
2025-02-14T05:57:00Z,0,1140,null,null,null
2025-02-14T05:58:00Z,0,1124,42.033,25214,0
2025-02-14T05:58:00Z,0,1124,42.033,25214,null
2025-02-14T05:59:00Z,0,1230,null,null,null
2025-02-14T06:00:00Z,0,1173,41.618,25214,0
2025-02-14T06:00:00Z,0,1173,41.618,25214,null
2025-02-14T06:01:00Z,0,1272,null,null,null
2025-02-14T06:02:00Z,0,1247,41.618,25214,0
2025-02-14T06:03:00Z,0,1332,null,null,null
2025-02-14T06:04:00Z,0,1304,41.618,25214,0
2025-02-14T06:05:00Z,0,1332,null,null,null
2025-02-14T06:06:00Z,0,1347,41.203,25214,0
2025-02-14T06:07:00Z,0,1326,null,null,null
2025-02-14T06:08:00Z,0,1337,40.788,25214,0
2025-02-14T06:09:00Z,0,1369,null,null,null
2025-02-14T06:10:00Z,0,1335,40.788,25214,0
2025-02-14T06:11:00Z,0,1367,null,null,null
2025-02-14T06:12:00Z,0,1369,40.373,25214,0
2025-02-14T06:13:00Z,0,1419,null,null,null
2025-02-14T06:14:00Z,0,1378,40.373,25214,0
2025-02-14T06:15:00Z,0,1436,null,null,null
2025-02-14T06:16:00Z,0,1428,39.959,25214,0
2025-02-14T06:17:00Z,0,1460,null,null,null
2025-02-14T06:18:00Z,0,1438,39.959,25214,0
2025-02-14T06:19:00Z,0,1544,null,null,null
2025-02-14T06:20:00Z,0,1496,39.959,25214,0
2025-02-14T06:21:00Z,0,1550,null,null,null
2025-02-14T06:22:00Z,0,1568,39.959,25214,0
2025-02-14T06:23:00Z,0,1494,null,null,null
2025-02-14T06:24:00Z,0,1531,39.544,25214,0
2025-02-14T06:25:00Z,0,1576,null,null,null
2025-02-14T06:26:00Z,0,1518,39.544,25214,0
2025-02-14T06:27:00Z,0,1651,null,null,null
2025-02-14T06:28:00Z,0,1621,39.544,25214,0
2025-02-14T06:29:00Z,0,1674,null,null,null
2025-02-14T06:30:00Z,0,1668,39.544,25214,0
2025-02-14T06:31:00Z,0,1647,null,null,null
2025-02-14T06:32:00Z,0,1641,39.129,25214,0
2025-02-14T06:33:00Z,0,1670,null,null,null
2025-02-14T06:34:00Z,0,1656,39.129,25214,0
2025-02-14T06:35:00Z,0,1701,null,null,null
2025-02-14T06:36:00Z,0,1678,39.129,25214,0
2025-02-14T06:37:00Z,0,1761,null,null,null
2025-02-14T06:38:00Z,0,1730,39.129,25214,0
2025-02-14T06:39:00Z,0,1723,null,null,null
2025-02-14T06:40:00Z,0,1759,39.129,25214,0
2025-02-14T06:41:00Z,0,1758,null,null,null
2025-02-14T06:42:00Z,0,1741,39.129,25214,0
2025-02-14T06:43:00Z,0,1814,null,null,null
2025-02-14T06:44:00Z,0,1781,39.129,25214,0
2025-02-14T06:45:00Z,0,1881,null,null,null
2025-02-14T06:46:00Z,0,1844,39.129,25214,0
2025-02-14T06:47:00Z,0,1865,null,null,null
2025-02-14T06:48:00Z,0,1899,39.129,25214,0
2025-02-14T06:49:00Z,0,1839,null,null,null
2025-02-14T06:50:00Z,0,1837,39.129,25214,0
2025-02-14T06:51:00Z,0,1875,null,null,null
2025-02-14T06:52:00Z,0,1867,39.129,25214,0
2025-02-14T06:53:00Z,0,1916,null,null,null
2025-02-14T06:54:00Z,0,1898,39.129,25214,0
2025-02-14T06:55:00Z,0,1937,null,null,null
2025-02-14T06:56:00Z,0,1932,39.129,25214,0
2025-02-14T06:57:00Z,0,1937,null,null,null
2025-02-14T06:58:00Z,0,1939,39.544,25214,0
2025-02-14T06:59:00Z,0,1937,null,null,null
2025-02-14T07:00:00Z,0,1936,39.544,25214,0
2025-02-14T07:01:00Z,0,1934,null,null,null
2025-02-14T07:02:00Z,0,1929,39.544,25214,0
2025-02-14T07:03:00Z,0,1931,null,null,null
2025-02-14T07:04:00Z,0,1934,39.544,25214,0
2025-02-14T07:06:10Z,null,null,39.959,25107,0
2025-02-14T07:07:00Z,0,1925,null,null,null
2025-02-14T07:08:00Z,1,1899,40.373,25107,0
2025-02-14T07:09:00Z,0,1930,null,null,null
2025-02-14T07:10:00Z,0,1932,40.788,25107,0
2025-02-14T07:11:00Z,0,1923,null,null,null
2025-02-14T07:12:00Z,0,1927,40.373,25107,0
2025-02-14T07:13:00Z,0,1926,null,null,null
2025-02-14T07:14:00Z,0,1925,39.959,25107,0
2025-02-14T07:15:00Z,0,1927,null,null,null
2025-02-14T07:16:00Z,0,1929,39.959,25107,0
2025-02-14T07:17:00Z,0,1932,null,null,null
2025-02-14T07:18:00Z,0,1932,39.959,25107,0
2025-02-14T07:19:00Z,0,1928,null,null,null
2025-02-14T07:20:00Z,0,1933,39.959,25107,0
2025-02-14T07:21:00Z,0,1912,null,null,null
2025-02-14T07:22:00Z,0,1929,39.959,25107,0
2025-02-14T07:23:00Z,0,1919,null,null,null
2025-02-14T07:24:00Z,0,1891,39.959,25107,0
2025-02-14T07:25:00Z,0,1929,null,null,null
2025-02-14T07:26:00Z,0,1933,39.959,25107,0
2025-02-14T07:27:00Z,0,1926,null,null,null
2025-02-14T07:28:00Z,0,1924,39.544,25107,0
2025-02-14T07:29:00Z,0,1925,null,null,null
2025-02-14T07:30:00Z,0,1931,39.544,25107,0
2025-02-14T07:31:00Z,0,1928,null,null,null
2025-02-14T07:32:00Z,0,1928,39.544,25107,0
2025-02-14T07:33:00Z,0,1929,null,null,null
2025-02-14T07:34:00Z,0,1935,39.544,25107,0
2025-02-14T07:35:00Z,0,1917,null,null,null
2025-02-14T07:36:00Z,0,1923,39.959,25107,0
2025-02-14T07:37:00Z,0,1919,null,null,null
2025-02-14T07:38:00Z,0,1911,39.959,25107,0
2025-02-14T07:39:00Z,0,1926,null,null,null
2025-02-14T07:40:00Z,0,1929,39.959,25107,0
2025-02-14T07:41:00Z,0,1927,null,null,null
2025-02-14T07:42:00Z,0,1924,39.959,25107,0
2025-02-14T07:43:00Z,0,1926,null,null,null
2025-02-14T07:44:00Z,0,1926,39.959,25107,0
2025-02-14T07:45:00Z,0,1928,null,null,null
2025-02-14T07:46:00Z,0,1920,39.959,25107,0
2025-02-14T07:47:00Z,0,1930,null,null,null
2025-02-14T07:48:00Z,0,1933,39.959,25107,0
2025-02-14T07:49:00Z,0,1929,null,null,null
2025-02-14T07:50:00Z,0,1931,39.959,25107,0
2025-02-14T07:51:00Z,0,1927,null,null,null
2025-02-14T07:52:00Z,0,1929,40.373,25107,0
2025-02-14T07:53:00Z,0,1924,null,null,null
2025-02-14T07:54:00Z,0,1925,40.373,25107,0
2025-02-14T07:55:00Z,0,1921,null,null,null
2025-02-14T07:56:00Z,0,1923,40.373,25107,0
2025-02-14T07:57:00Z,0,1918,null,null,null
2025-02-14T07:58:00Z,0,1923,40.788,25107,0
2025-02-14T07:59:00Z,0,1917,null,null,null
2025-02-14T08:00:00Z,0,1917,40.788,25107,0
2025-02-14T08:01:00Z,0,1917,null,null,null
2025-02-14T08:02:00Z,0,1920,40.788,25107,0
2025-02-14T08:03:00Z,0,1919,null,null,null
2025-02-14T08:04:00Z,0,1919,40.788,25107,0
2025-02-14T08:05:00Z,0,1913,null,null,null
2025-02-14T08:06:00Z,0,1918,41.203,25107,0
2025-02-14T08:07:00Z,0,1915,null,null,null
2025-02-14T08:08:00Z,0,1914,41.203,25107,0
2025-02-14T08:09:00Z,0,1904,null,null,null
2025-02-14T08:10:00Z,0,1914,42.033,25107,0
2025-02-14T08:11:00Z,0,1890,null,null,null
2025-02-14T08:12:00Z,0,1887,41.618,25107,0
2025-02-14T08:13:00Z,0,1902,null,null,null
2025-02-14T08:14:00Z,0,1899,42.033,25107,0
2025-02-14T08:15:00Z,0,1858,null,null,null
2025-02-14T08:16:00Z,0,1880,41.618,25107,0
2025-02-14T08:17:00Z,0,1861,null,null,null
2025-02-14T08:18:00Z,0,1864,41.618,25107,0
2025-02-14T08:19:00Z,0,1876,null,null,null
2025-02-14T08:20:00Z,0,1870,41.203,25107,0
2025-02-14T08:21:00Z,0,1909,null,null,null
2025-02-14T08:22:00Z,0,1907,41.203,25107,0
2025-02-14T08:23:00Z,0,1909,null,null,null
2025-02-14T08:24:00Z,0,1910,41.203,25107,0
2025-02-14T08:25:00Z,0,1910,null,null,null
2025-02-14T08:26:00Z,0,1912,41.203,25107,0
2025-02-14T08:27:00Z,0,1909,null,null,null
2025-02-14T08:28:00Z,0,1909,41.203,25107,0
2025-02-14T08:29:00Z,0,1907,null,null,null
2025-02-14T08:30:00Z,0,1907,41.203,25107,0
2025-02-14T08:31:00Z,0,1825,null,null,null
2025-02-14T08:32:00Z,0,1879,41.203,25107,0
2025-02-14T08:33:00Z,0,1828,null,null,null
2025-02-14T08:34:00Z,0,1819,41.203,25107,0
2025-02-14T08:35:00Z,0,1839,null,null,null
2025-02-14T08:36:00Z,0,1836,41.203,25107,0
2025-02-14T08:37:00Z,0,1900,null,null,null
2025-02-14T08:38:00Z,0,1864,41.203,25107,0
2025-02-14T08:39:00Z,0,1913,null,null,null
2025-02-14T08:40:00Z,0,1911,41.203,25107,0
2025-02-14T08:41:00Z,0,1908,null,null,null
2025-02-14T08:42:00Z,0,1909,41.618,25107,0
2025-02-14T08:43:00Z,0,1909,null,null,null
2025-02-14T08:44:00Z,0,1910,41.618,25107,0
2025-02-14T08:45:00Z,0,1907,null,null,null
2025-02-14T08:46:00Z,0,1909,41.618,25107,0
2025-02-14T08:47:00Z,0,1905,null,null,null
2025-02-14T08:48:00Z,0,1905,41.618,25107,0
2025-02-14T08:49:00Z,0,1903,null,null,null
2025-02-14T08:50:00Z,0,1903,42.033,25107,0
2025-02-14T08:51:00Z,0,1901,null,null,null
2025-02-14T08:52:00Z,0,1899,42.033,25107,0
2025-02-14T08:53:00Z,0,1879,null,null,null
2025-02-14T08:54:00Z,0,1901,42.033,25107,0
2025-02-14T08:55:00Z,0,1840,null,null,null
2025-02-14T08:56:00Z,0,1841,42.863,25107,0
2025-02-14T08:57:00Z,0,1894,null,null,null
2025-02-14T08:58:00Z,0,1871,42.863,25107,0
2025-02-14T08:59:00Z,0,1902,null,null,null
2025-02-14T09:00:00Z,0,1895,42.033,25107,0
2025-02-14T09:01:00Z,0,1898,null,null,null
2025-02-14T09:02:00Z,0,1896,42.863,25107,0
2025-02-14T09:03:00Z,0,1896,null,null,null
2025-02-14T09:04:00Z,0,1898,42.448,25107,0
2025-02-14T09:05:00Z,0,1893,null,null,null
2025-02-14T09:06:00Z,0,1895,42.863,25107,0
2025-02-14T09:07:00Z,0,1883,null,null,null
2025-02-14T09:08:00Z,0,1891,42.863,25107,0
2025-02-14T09:09:00Z,0,1866,null,null,null
2025-02-14T09:10:00Z,0,1883,43.693,25107,0
2025-02-14T09:11:00Z,0,1843,null,null,null
2025-02-14T09:12:00Z,0,1855,43.278,25107,0
2025-02-14T09:13:00Z,0,1892,null,null,null
2025-02-14T09:14:00Z,0,1868,43.278,25107,0
2025-02-14T09:15:00Z,0,1892,null,null,null
2025-02-14T09:16:00Z,0,1892,43.278,25107,0
2025-02-14T09:17:00Z,0,1861,null,null,null
2025-02-14T09:18:00Z,0,1892,43.278,25107,0
2025-02-14T09:19:00Z,0,1881,null,null,null
2025-02-14T09:20:00Z,0,1854,42.863,25107,0
2025-02-14T09:21:00Z,0,1862,null,null,null
2025-02-14T09:22:00Z,0,1867,43.278,25107,0
2025-02-14T09:23:00Z,0,1891,null,null,null
2025-02-14T09:24:00Z,0,1884,43.278,25107,0
2025-02-14T09:25:00Z,0,1844,null,null,null
2025-02-14T09:26:00Z,0,1882,43.278,25107,0
2025-02-14T09:27:00Z,0,1794,null,null,null
2025-02-14T09:28:00Z,0,1811,42.863,25107,0
2025-02-14T09:29:00Z,0,1792,null,null,null
2025-02-14T09:30:00Z,0,1789,42.863,25107,0
